,months_as_customer,age,policy_number,policy_bind_date,policy_csl,policy_deductable,policy_annual_premium,insured_zip,insured_education_level,insured_occupation,capital-gains,capital-loss,incident_date,incident_severity,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_model,auto_year,fraud_reported,policy_state_IN,policy_state_OH,insured_sex_MALE,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,auto_make_Audi,auto_make_BMW,auto_make_Chevrolet,auto_make_Dodge,auto_make_Ford,auto_make_Honda,auto_make_Jeep,auto_make_Mercedes,auto_make_Nissan,auto_make_Saab,auto_make_Suburu,auto_make_Toyota,auto_make_Volkswagen
239,151,37.0,898573,07-08-1992,2,1000,1728.56,617947,5,53,54000,0,08-02-2015,1,122,6429 4th Hwy,0,1,2,1,1,0,38830.0,3530,3530.0,31770,32,1999,N,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
240,249,43.0,547802,03-09-2013,1,1000,1518.46,606238,4,69,0,0,26-01-2015,0,134,2201 4th Lane,16,1,0,0,0,2,53500.0,5350,5350.0,42800,28,2015,N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
241,177,38.0,600845,05-01-2012,0,2000,1540.19,463842,1,65,0,-74500,01-02-2015,0,149,5506 Best St,20,1,2,2,0,1,73700.0,7370,7370.0,58960,22,2001,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,190,40.0,390381,27-01-2007,2,2000,965.21,610354,3,76,36900,-53700,02-02-2015,3,141,8404 Embaracadero St,10,1,0,2,1,2,6300.0,630,630.0,5040,23,2001,N,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243,174,36.0,629918,14-10-2005,0,2000,1278.75,461328,1,78,53200,-53800,06-02-2015,2,134,2117 Lincoln Hwy,21,3,0,2,2,1,65400.0,10900,10900.0,43600,43,2012,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,95,28.0,208298,03-11-1990,1,1000,773.99,458727,0,69,0,-70300,01-01-2015,3,157,6359 MLK Ridge,3,1,2,1,2,1,3200.0,640,320.0,2240,27,2014,N,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
245,371,51.0,513099,15-10-2005,2,1000,1532.47,452587,0,78,60300,-24700,19-01-2015,0,152,9751 Sky Ridge,7,1,2,0,3,2,75400.0,7540,15080.0,52780,43,2012,Y,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
246,2,28.0,184938,22-05-1999,1,1000,1340.56,433184,3,93,0,0,17-01-2015,1,145,9020 Elm Ave,19,1,2,0,2,2,58140.0,6460,6460.0,45220,28,2008,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
247,269,44.0,187775,21-12-2002,0,500,1297.75,451280,3,71,0,-41400,01-02-2015,2,149,1830 Sky St,15,3,0,0,1,0,98670.0,15180,15180.0,68310,24,2010,Y,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,101,27.0,326322,10-02-2007,1,1000,600.4762499999999,603269,5,93,25900,0,02-01-2015,1,141,6067 Weaver Ridge,7,1,0,0,3,1,5900.0,1180,590.0,4130,27,2009,N,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,94,30.0,146138,01-03-2002,1,2000,1025.54,442632,2,69,0,-52600,20-02-2015,0,152,1840 Embaracadero Ave,19,1,0,1,3,2,64100.0,6410,6410.0,51280,30,2001,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,117,28.0,336047,21-04-2003,1,500,1264.77,447300,0,72,47500,-32500,05-02-2015,2,157,4058 Tree Drive,13,2,2,0,1,0,55440.0,5040,10080.0,40320,28,2009,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
251,111,27.0,532330,22-09-2002,1,500,1459.97,441783,4,76,0,0,27-02-2015,0,145,4983 MLK Ridge,2,3,1,1,2,1,80850.0,7350,14700.0,58800,27,2011,Y,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
252,242,40.0,118137,10-02-1998,0,500,1238.65,468702,2,72,0,-44600,27-01-2015,3,157,9744 Texas Drive,5,1,2,1,1,1,7480.0,680,680.0,6120,27,1998,N,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
253,440,61.0,212674,01-09-1992,1,500,1050.76,467942,6,72,41500,-70200,26-01-2015,0,134,8821 Elm St,21,1,0,2,3,1,53640.0,5960,5960.0,41720,24,2004,Y,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,20,23.0,935596,01-05-1999,2,1000,1711.72,463678,3,78,0,0,13-01-2015,0,122,2886 Tree Ridge,21,3,1,2,2,1,63250.0,5750,11500.0,46000,24,2002,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,461,57.0,737593,19-12-1997,0,500,865.33,615220,2,53,0,0,14-01-2015,0,141,5236 Weaver Drive,7,3,1,0,1,0,59040.0,9840,9840.0,39360,43,1995,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
256,208,36.0,812025,18-06-2000,1,500,1153.49,432711,0,74,0,0,22-02-2015,2,152,5862 Apache Ridge,16,3,2,1,0,2,50500.0,10100,5050.0,35350,20,2004,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,279,43.0,168151,24-04-1995,2,2000,1281.25,463583,0,93,0,0,17-01-2015,0,149,7859 4th Ridge,13,1,2,0,1,1,57690.0,6410,12820.0,38460,18,2010,Y,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,244,40.0,594739,16-06-2006,0,500,1342.8,439502,4,76,0,0,02-02-2015,3,157,6259 Weaver St,2,1,2,1,3,2,5940.0,660,660.0,4620,28,2014,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,134,30.0,843227,28-09-2007,1,2000,1443.32,613287,6,76,0,0,07-01-2015,0,145,9980 Lincoln Ave,19,3,0,0,2,2,47790.0,5310,5310.0,37170,20,1995,Y,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,122,29.0,283925,21-11-1991,1,1000,1629.94,620104,5,71,0,-47100,02-02-2015,3,134,7828 Cherokee Ave,17,1,0,0,1,1,3850.0,350,350.0,3150,37,2014,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,156,31.0,475588,21-09-1996,0,2000,1134.08,446895,6,71,0,0,07-02-2015,0,152,5812 Oak St,3,1,0,2,0,0,59000.0,5900,5900.0,47200,21,2013,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,232,43.0,751905,16-05-2001,1,500,1483.91,431531,1,93,0,-33600,18-01-2015,0,152,2318 Washington Hwy,17,3,1,0,1,0,70600.0,7060,14120.0,49420,33,2013,Y,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,244,40.0,226725,11-08-1999,2,2000,1304.67,605408,5,69,0,-45000,10-01-2015,1,141,8809 Flute St,5,3,0,1,1,0,61490.0,5590,11180.0,44720,43,2001,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,84,30.0,942504,16-06-2003,2,2000,1035.79,457551,4,63,44400,-51500,30-01-2015,1,145,3184 Oak Ave,9,1,1,1,0,2,57640.0,5240,10480.0,41920,33,2010,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,394,57.0,395572,30-03-1999,1,500,1401.2,619892,2,74,51500,0,25-01-2015,3,141,6493 Lincoln Lane,9,1,1,1,0,1,6890.0,1060,1060.0,4770,32,1999,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,246,45.0,889883,03-02-1999,1,1000,1665.45,445853,3,93,34400,-33100,29-01-2015,0,149,7162 Maple Ave,9,3,0,2,2,0,53280.0,11840,5920.0,35520,28,2006,Y,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
267,35,29.0,818167,25-08-2011,2,2000,653.66,475483,3,54,52100,-46900,24-02-2015,1,157,5455 Tree Ridge,22,3,1,0,0,0,78300.0,15660,7830.0,54810,23,2009,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268,156,37.0,277767,28-06-2010,0,500,1080.13,606290,0,63,0,-61000,04-01-2015,0,157,5778 Pine Ridge,15,3,2,0,3,1,41490.0,4610,4610.0,32270,31,2001,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
269,195,36.0,842618,06-11-2001,0,2000,1346.18,611852,0,93,57800,-53300,25-02-2015,2,141,3797 Solo Lane,14,3,2,2,3,2,68970.0,12540,6270.0,50160,24,2007,N,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,369,55.0,577810,15-04-2013,1,2000,1589.54,444734,1,54,55400,0,27-01-2015,1,152,9373 Pine Hwy,6,3,0,2,0,2,85300.0,17060,8530.0,59710,22,2003,N,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,271,40.0,873114,07-12-1995,0,1000,1251.65,433683,0,71,71200,0,19-02-2015,1,141,1365 Francis Ave,6,1,1,0,0,1,3080.0,560,280.0,2240,37,2012,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
272,332,47.0,994538,01-11-1991,0,2000,1083.01,448882,4,74,91900,0,31-01-2015,0,152,9239 Washington Ridge,22,4,2,2,0,0,71760.0,11040,11040.0,49680,25,2010,Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
273,107,26.0,727792,19-05-2014,0,500,974.59,466838,3,69,62800,0,18-01-2015,1,152,3416 Washington Drive,14,3,0,1,0,1,59700.0,11940,11940.0,35820,23,2002,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
274,217,39.0,522506,15-03-1992,2,2000,1399.85,605490,5,71,49900,-19800,10-01-2015,1,149,1923 2nd Hwy,16,3,1,0,2,0,64920.0,10820,10820.0,43280,21,1997,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
275,243,43.0,367595,03-02-2006,2,500,1307.74,466137,0,93,0,-75700,28-01-2015,0,134,6451 1st Hwy,10,3,0,0,1,1,37530.0,4170,4170.0,29190,42,2008,N,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
276,296,42.0,586104,16-03-2003,1,2000,1219.27,466970,0,78,53100,-63400,16-02-2015,2,149,1267 Francis Hwy,9,3,2,1,2,1,64080.0,7120,7120.0,49840,25,2012,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
277,264,41.0,424862,16-10-2002,0,500,1411.3,474801,6,85,55600,0,08-02-2015,1,122,4158 Washington Lane,4,1,1,1,0,0,60390.0,10980,5490.0,43920,15,2004,Y,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,108,33.0,512813,27-01-1990,0,2000,694.45,450703,3,69,0,0,20-01-2015,0,145,3796 Cherokee Drive,6,3,0,0,1,2,64350.0,5850,11700.0,46800,31,2011,Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
279,32,38.0,356768,11-03-2010,0,500,1006.77,478172,1,71,0,0,06-02-2015,1,145,7434 Oak Hwy,15,3,2,2,1,2,70900.0,14180,7090.0,49630,16,1997,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,259,39.0,330506,19-09-1995,1,1000,1422.36,604668,3,74,0,-83900,24-01-2015,1,149,5178 Weaver Hwy,12,3,1,1,3,0,46560.0,7760,7760.0,31040,23,2012,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,186,33.0,779075,27-02-2010,0,1000,1348.32,469429,0,74,37600,-37600,14-01-2015,3,152,8477 Francis Hwy,3,1,1,2,1,0,4730.0,860,860.0,3010,30,2013,Y,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282,201,40.0,799501,28-12-1991,1,2000,1315.56,471806,6,72,0,0,18-02-2015,1,122,7693 Britain Lane,14,1,2,0,0,2,6820.0,1240,1240.0,4340,25,2003,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
283,436,58.0,987905,30-04-2002,1,2000,1407.01,475705,6,78,47400,-27600,10-01-2015,0,134,3658 Rock Drive,10,1,0,0,2,0,59900.0,11980,5990.0,41930,23,1997,Y,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
284,189,36.0,967756,28-04-2007,1,2000,1388.58,459122,4,71,0,-49400,13-02-2015,0,134,2617 Andromedia Drive,17,3,0,1,3,2,79560.0,13260,13260.0,53040,24,2009,N,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
285,105,33.0,830414,08-07-1996,2,500,1310.76,476737,2,65,0,-40900,17-02-2015,2,122,9279 Oak Hwy,8,1,2,0,1,0,70290.0,12780,6390.0,51120,36,2008,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,163,31.0,127313,01-04-2002,0,1000,1004.63,460359,3,71,26900,0,07-01-2015,2,141,3439 Andromedia Hwy,14,3,2,2,0,1,63910.0,5810,11620.0,46480,28,1999,N,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287,219,40.0,786957,29-10-2006,0,500,1134.91,452735,0,72,68700,0,29-01-2015,3,134,5901 Elm Drive,6,1,0,1,0,1,6400.0,640,640.0,5120,28,1997,N,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,88,25.0,332892,25-10-2007,1,1000,1194.0,613583,3,54,0,0,13-02-2015,0,122,3982 Washington Hwy,6,1,2,1,2,2,66780.0,7420,7420.0,51940,24,2013,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
289,40,39.0,448642,28-03-2001,2,1000,1248.25,605692,1,76,0,-33300,01-02-2015,1,122,3376 5th Drive,8,1,1,0,2,0,8760.0,1460,1460.0,5840,18,2013,N,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,284,42.0,526039,04-05-1995,0,500,1338.54,438178,0,93,0,0,29-01-2015,0,152,3936 Tree Drive,13,1,2,0,1,0,94160.0,8560,17120.0,68480,30,1996,N,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,59,40.0,444422,28-09-2011,1,2000,782.23,449221,1,63,64200,-32300,06-02-2015,2,157,6605 Tree Ave,0,3,0,0,2,1,51570.0,5730,11460.0,34380,23,2010,N,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
292,39,31.0,689500,28-01-2003,1,2000,1366.9,459322,2,54,0,-15700,28-01-2015,0,145,3102 Apache St,14,3,0,1,0,1,52700.0,10540,10540.0,31620,16,2014,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
293,147,34.0,806081,01-02-2011,2,1000,1275.81,472657,2,76,0,-48300,21-01-2015,1,149,7756 Pine Hwy,13,1,2,2,2,0,101010.0,15540,15540.0,69930,20,1998,N,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,156,37.0,384618,09-02-1993,1,500,1090.65,608331,2,76,0,-51800,16-01-2015,1,149,7142 5th Lane,16,4,0,1,2,2,53400.0,5340,5340.0,42720,22,2010,Y,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
295,123,31.0,756459,05-08-2005,1,500,1326.0,438546,0,85,0,-54600,17-02-2015,2,122,2914 Oak Drive,13,1,0,1,2,1,72120.0,12020,12020.0,48080,20,2009,N,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
296,231,43.0,655787,17-06-2006,1,2000,972.47,441981,1,63,0,-58100,01-02-2015,1,141,6522 Apache Drive,15,3,2,2,2,2,77100.0,7710,15420.0,53970,37,2010,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
297,247,39.0,419954,07-12-1993,0,500,806.31,602177,1,54,0,0,25-02-2015,3,145,5279 Pine Ridge,3,1,0,2,3,0,3300.0,600,0.0,2700,43,2003,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
298,194,35.0,275092,14-03-2012,2,500,1416.24,441659,4,65,0,0,26-02-2015,1,145,8078 Britain Hwy,7,1,2,1,0,0,5940.0,1080,540.0,4320,31,2003,N,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
299,119,27.0,515698,05-08-1997,1,2000,1097.64,614812,2,72,27100,0,06-02-2015,0,145,1133 Apache St,16,2,1,1,0,0,63720.0,7080,20545.0,35400,20,2006,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,259,43.0,132871,05-07-2009,0,500,947.75,458470,5,53,0,-39300,03-02-2015,3,134,2873 Flute Ave,15,1,1,1,3,1,7680.0,1280,640.0,5760,32,2008,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,107,31.0,714929,25-11-1994,0,2000,1018.73,469646,0,54,20000,-82700,27-01-2015,2,134,8509 Apache St,21,3,2,1,2,0,93730.0,14420,20545.0,57680,20,2001,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
